NC_021283.1	-	89863	91947	ID168L	+	89863	91947
NC_021283.1	-	91960	92430	ID168L	+	91960	92430
NC_021283.1	-	92482	92901	ID168L	+	92482	92901
NC_021283.1	-	93032	93412	ID168L	+	93032	93412
NC_021283.1	-	93416	93928	ID168L	+	93416	93928
NC_021283.1	-	93919	94419	ID168L	+	93919	94419
NC_021283.1	+	94684	96030	ID168L	+	94684	96030
NC_021283.1	+	96245	97621	ID168L	+	96245	97621
NC_021283.1	-	97814	99097	ID168L	+	97814	99097
NC_021283.1	-	99102	99800	ID168L	+	99102	99800
NC_021283.1	+	100249	100395	ID168L	+	100249	100395
NC_021283.1	-	100516	103467	ID168L	+	100516	103467
NC_021283.1	-	103771	103846	ID168L	+	103771	103846
NC_021283.1	-	103848	103923	ID168L	+	103848	103923
NC_021283.1	-	103926	104000	ID168L	+	103926	104000
NC_021283.1	-	104052	104142	ID168L	+	104052	104142
NC_021283.1	-	104147	104222	ID168L	+	104147	104222
NC_021283.1	-	104278	104354	ID168L	+	104278	104354
NC_021283.1	-	104359	104435	ID168L	+	104359	104435
NC_021283.1	-	104442	104518	ID168L	+	104442	104518
NC_021283.1	-	104600	104676	ID168L	+	104600	104676
NC_021283.1	+	104754	105545	ID168L	+	104754	105545
NC_021283.1	-	105829	107313	ID168L	+	105829	107313
NC_021283.1	-	107303	109384	ID168L	+	107303	109384
NC_021283.1	+	109492	109680	ID168L	+	109492	109680
NC_021283.1	+	109688	109936	ID168L	+	109688	109936
NC_021283.1	+	110210	110926	ID168L	+	110210	110926
NC_021283.1	-	111307	114150	ID168L	+	111307	114150
NC_021283.1	-	114143	116599	ID168L	+	114143	116599
NC_021283.1	-	116795	117127	ID168L	+	116795	117127
NC_021283.1	+	117284	118849	ID168L	+	117284	118849
NC_021283.1	-	118872	119459	ID168L	+	118872	119459
NC_021283.1	+	119616	119689	ID168L	+	119616	119689
NC_021283.1	+	119830	120321	ID168L	+	119830	120321
NC_021283.1	+	120866	121852	ID168L	+	120866	121852
NC_021283.1	+	121989	122906	ID168L	+	121989	122906
NC_021283.1	+	122931	125828	ID168L	+	122931	125828
NC_021283.1	+	125931	126365	ID168L	+	125931	126365
NC_021283.1	+	126374	129304	ID168L	+	126374	129304
NC_021283.1	-	129309	131387	ID168L	+	129309	131387
NC_021283.1	+	131571	132299	ID168L	+	131571	132299
NC_021283.1	+	132418	132684	ID168L	+	132418	132684
NC_021283.1	+	132815	133196	ID168L	+	132815	133196
NC_021283.1	-	133846	136170	ID168L	+	133846	136170
NC_021283.1	-	136191	139439	ID168L	+	136191	139439
NC_021283.1	-	139853	140281	ID168L	+	139853	140281
NC_021283.1	+	140861	141181	ID168L	+	140861	141181
NC_021283.1	+	141183	141875	ID168L	+	141183	141875
NC_021283.1	+	141868	142512	ID168L	+	141868	142512
NC_021283.1	+	142516	143019	ID168L	+	142516	143019
NC_021283.1	+	143142	143990	ID168L	+	143142	143990
NC_021283.1	+	143990	144262	ID168L	+	143990	144262
NC_021283.1	+	144276	144887	ID168L	+	144276	144887
NC_021283.1	+	144887	145570	ID168L	+	144887	145570
NC_021283.1	+	145573	145983	ID168L	+	145573	145983
NC_021283.1	+	145991	146356	ID168L	+	145991	146356
NC_021283.1	+	146349	146636	ID168L	+	146349	146636
NC_021283.1	+	146638	147006	ID168L	+	146638	147006
NC_021283.1	+	147011	147334	ID168L	+	147011	147334
NC_021283.1	+	147338	147883	ID168L	+	147338	147883
NC_021283.1	+	147930	148115	ID168L	+	147930	148115
NC_021283.1	+	148121	148516	ID168L	+	148121	148516
NC_021283.1	+	148523	149062	ID168L	+	148523	149062
NC_021283.1	+	149065	149430	ID168L	+	149065	149430
NC_021283.1	+	149432	150082	ID168L	+	149432	150082
NC_021283.1	+	150194	150637	ID168L	+	150194	150637
NC_021283.1	+	150637	152058	ID168L	+	150637	152058
NC_021283.1	+	152104	152742	ID168L	+	152104	152742
NC_021283.1	+	152733	153485	ID168L	+	152733	153485
NC_021283.1	+	153486	153713	ID168L	+	153486	153713
NC_021283.1	+	153759	153872	ID168L	+	153759	153872
NC_021283.1	+	154019	154432	ID168L	+	154019	154432
NC_021283.1	+	154435	154839	ID168L	+	154435	154839
NC_021283.1	+	154846	155844	ID168L	+	154846	155844
NC_021283.1	+	155847	156209	ID168L	+	155847	156209
NC_021283.1	+	156566	158224	ID168L	+	156566	158224
NC_021283.1	-	158366	159076	ID168L	+	158366	159076
NC_021283.1	-	159057	159485	ID168L	+	159057	159485
NC_021283.1	-	159478	160623	ID168L	+	159478	160623
NC_021283.1	-	160616	161329	ID168L	+	160616	161329
NC_021283.1	-	161330	161791	ID168L	+	161330	161791
NC_021283.1	-	161763	162458	ID168L	+	161763	162458
NC_021283.1	-	162680	163877	ID168L	+	162680	163877
NC_021283.1	+	163956	165995	ID168L	+	163956	165995
NC_021283.1	+	165967	166350	ID168L	+	165967	166350
NC_021283.1	+	166368	166820	ID168L	+	166368	166820
NC_021283.1	+	166820	167215	ID168L	+	166820	167215
NC_021283.1	+	167222	168103	ID168L	+	167222	168103
NC_021283.1	+	168584	169264	ID168L	+	168584	169264
NC_021283.1	+	169291	169851	ID168L	+	169291	169851
NC_021283.1	+	169832	170425	ID168L	+	169832	170425
NC_021283.1	+	170426	171283	ID168L	+	170426	171283
NC_021283.1	+	171264	171914	ID168L	+	171264	171914
NC_021283.1	-	171989	172411	ID168L	+	171989	172411
NC_021283.1	-	172486	173883	ID168L	+	172486	173883
NC_021283.1	-	174088	175323	ID168L	+	174088	175323
NC_021283.1	-	175339	176151	ID168L	+	175339	176151
NC_021283.1	-	176161	176811	ID168L	+	176161	176811
NC_021283.1	-	176795	177400	ID168L	+	176795	177400
NC_021283.1	+	177459	177533	ID168L	+	177459	177533
NC_021283.1	-	177540	178295	ID168L	+	177540	178295
NC_021283.1	-	178285	178809	ID168L	+	178285	178809
NC_021283.1	-	178802	179218	ID168L	+	178802	179218
NC_021283.1	-	179209	180612	ID168L	+	179209	180612
NC_021283.1	-	180673	181389	ID168L	+	180673	181389
NC_021283.1	-	181376	182461	ID168L	+	181376	182461
NC_021283.1	-	182506	185403	ID168L	+	182506	185403
NC_021283.1	+	185407	185490	ID168L	+	185407	185490
NC_021283.1	-	185752	186699	ID168L	+	185752	186699
NC_021283.1	-	186824	188278	ID168L	+	186824	188278
NC_021283.1	-	188491	189594	ID168L	+	188491	189594
NC_021283.1	-	189622	189718	ID168L	+	189622	189718
NC_021283.1	+	189846	190670	ID168L	+	189846	190670
NC_021283.1	-	190928	191182	ID168L	+	190928	191182
NC_021283.1	-	191191	191490	ID168L	+	191191	191490
NC_021283.1	+	191642	192301	ID168L	+	191642	192301
NC_021283.1	+	192354	193424	ID168L	+	192354	193424
NC_021283.1	-	193453	193728	ID168L	+	193453	193728
NC_021283.1	+	193803	194594	ID168L	+	193803	194594
NC_021283.1	+	194690	196126	ID168L	+	194690	196126
NC_021283.1	+	196355	197008	ID168L	+	196355	197008
NC_021283.1	+	197001	197195	ID168L	+	197001	197195
NC_021283.1	+	197240	197593	ID168L	+	197240	197593
NC_021283.1	+	197649	197843	ID168L	+	197649	197843
NC_021283.1	-	198008	198709	ID168L	+	198008	198709
NC_021283.1	-	198833	199087	ID168L	+	198833	199087
NC_021283.1	-	199174	199548	ID168L	+	199174	199548
NC_021283.1	+	200117	200242	ID168L	+	200117	200242
NC_021283.1	-	200332	201081	ID168L	+	200332	201081
NC_021283.1	-	201090	201917	ID168L	+	201090	201917
NC_021283.1	+	202552	202627	ID168L	+	202552	202627
NC_021283.1	-	202741	203745	ID168L	+	202741	203745
NC_021283.1	-	203745	204869	ID168L	+	203745	204869
NC_021283.1	-	205059	205574	ID168L	+	205059	205574
NC_021283.1	-	205830	207176	ID168L	+	205830	207176
NC_021283.1	-	207261	208478	ID168L	+	207261	208478
NC_021283.1	+	208728	208813	ID168L	+	208728	208813
NC_021283.1	+	208817	208892	ID168L	+	208817	208892
NC_021283.1	+	208954	209922	ID168L	+	208954	209922
NC_021283.1	+	210395	212314	ID168L	+	210395	212314
NC_021283.1	-	212525	214183	ID168L	+	212525	214183
NC_021283.1	+	214525	217713	ID168L	+	214525	217713
NC_021283.1	+	217734	220583	ID168L	+	217734	220583
NC_021283.1	+	220810	221409	ID168L	+	220810	221409
NC_021283.1	+	221644	224358	ID168L	+	221644	224358
NC_021283.1	-	224675	225358	ID168L	+	224675	225358
NC_021283.1	+	225433	228084	ID168L	+	225433	228084
NC_021283.1	+	228060	228491	ID168L	+	228060	228491
NC_021283.1	+	228497	228925	ID168L	+	228497	228925
NC_021283.1	+	228959	229513	ID168L	+	228959	229513
NC_021283.1	+	229491	230384	ID168L	+	229491	230384
NC_021283.1	+	230424	232571	ID168L	+	230424	232571
NC_021283.1	+	232693	234159	ID168L	+	232693	234159
NC_021283.1	+	234161	234991	ID168L	+	234161	234991
NC_021283.1	-	234980	236308	ID168L	+	234980	236308
NC_021283.1	-	236352	237968	ID168L	+	236352	237968
NC_021283.1	+	238138	239190	ID168L	+	238138	239190
NC_021283.1	+	239649	240749	ID168L	+	239649	240749
NC_021283.1	+	240749	241714	ID168L	+	240749	241714
NC_021283.1	+	241716	243128	ID168L	+	241716	243128
NC_021283.1	+	243118	244449	ID168L	+	243118	244449
NC_021283.1	+	244436	250579	ID168L	+	244436	250579
NC_021283.1	+	250590	253268	ID168L	+	250590	253268
NC_021283.1	-	253714	254106	ID168L	+	253714	254106
NC_021283.1	+	254333	255145	ID168L	+	254333	255145
NC_021283.1	+	255186	255938	ID168L	+	255186	255938
NC_021283.1	+	255956	256198	ID168L	+	255956	256198
NC_021283.1	+	256202	257635	ID168L	+	256202	257635
NC_021283.1	+	257643	260000	ID168L	+	257643	260000
NC_021283.1	+	259993	260223	ID168L	+	259993	260223
NC_021283.1	+	260274	261017	ID168L	+	260274	261017
NC_021283.1	+	261032	261865	ID168L	+	261032	261865
NC_021283.1	+	261869	262420	ID168L	+	261869	262420
NC_021283.1	+	262533	263522	ID168L	+	262533	263522
NC_021283.1	+	263670	263858	ID168L	+	263670	263858
NC_021283.1	+	264125	265693	ID168L	+	264125	265693
NC_021283.1	+	265910	266266	ID168L	+	265910	266266
NC_021283.1	+	266272	268101	ID168L	+	266272	268101
NC_021283.1	+	268079	270733	ID168L	+	268079	270733
NC_021283.1	+	270726	271310	ID168L	+	270726	271310
NC_021283.1	+	271310	274996	ID168L	+	271310	274996
NC_021283.1	-	275155	275370	ID168L	+	275155	275370
NC_021283.1	+	275446	276687	ID168L	+	275446	276687
NC_021283.1	+	277558	277944	ID168L	+	277558	277944
NC_021283.1	-	277982	280144	ID168L	+	277982	280144
NC_021283.1	-	280199	280651	ID168L	+	280199	280651
NC_021283.1	-	280653	281714	ID168L	+	280653	281714
NC_021283.1	-	282371	283627	ID168L	+	282371	283627
NC_021283.1	+	284144	285613	ID168L	+	284144	285613
NC_021283.1	+	285613	286629	ID168L	+	285613	286629
NC_021283.1	+	286613	287419	ID168L	+	286613	287419
NC_021283.1	+	287409	288428	ID168L	+	287409	288428
NC_021283.1	+	288428	290398	ID168L	+	288428	290398
NC_021283.1	+	290398	291300	ID168L	+	290398	291300
NC_021283.1	+	291312	292841	ID168L	+	291312	292841
NC_021283.1	+	292854	294668	ID168L	+	292854	294668
NC_021283.1	+	294691	295896	ID168L	+	294691	295896
NC_021283.1	+	295919	296962	ID168L	+	295919	296962
NC_021283.1	-	297073	297447	ID168L	+	297073	297447
NC_021283.1	-	297486	298130	ID168L	+	297486	298130
NC_021283.1	-	298134	298961	ID168L	+	298134	298961
NC_021283.1	-	298846	299523	ID168L	+	298846	299523
NC_021283.1	-	299504	300055	ID168L	+	299504	300055
NC_021283.1	+	300952	303549	ID168L	+	300952	303549
NC_021283.1	+	303639	304925	ID168L	+	303639	304925
NC_021283.1	+	304918	306621	ID168L	+	304918	306621
NC_021283.1	+	306696	307151	ID168L	+	306696	307151
NC_021283.1	+	307305	307577	ID168L	+	307305	307577
NC_021283.1	-	307786	309444	ID168L	+	307786	309444
NC_021283.1	-	309666	313298	ID168L	+	309666	313298
NC_021283.1	-	313298	315940	ID168L	+	313298	315940
NC_021283.1	-	315973	318219	ID168L	+	315973	318219
NC_021283.1	-	318219	318527	ID168L	+	318219	318527
NC_021283.1	-	318527	319306	ID168L	+	318527	319306
NC_021283.1	+	319600	320958	ID168L	+	319600	320958
NC_021283.1	+	320967	322208	ID168L	+	320967	322208
NC_021283.1	+	322400	322936	ID168L	+	322400	322936
NC_021283.1	-	322939	323739	ID168L	+	322939	323739
NC_021283.1	-	323740	324738	ID168L	+	323740	324738
NC_021283.1	-	324755	325090	ID168L	+	324755	325090
NC_021283.1	+	325211	327376	ID168L	+	325211	327376
NC_021283.1	+	327447	327728	ID168L	+	327447	327728
NC_021283.1	+	327731	328315	ID168L	+	327731	328315
NC_021283.1	+	328318	328953	ID168L	+	328318	328953
NC_021283.1	+	328934	329806	ID168L	+	328934	329806
NC_021283.1	+	329810	330544	ID168L	+	329810	330544
NC_021283.1	+	330577	331113	ID168L	+	330577	331113
NC_021283.1	+	331137	331955	ID168L	+	331137	331955
NC_021283.1	+	331928	332830	ID168L	+	331928	332830
NC_021283.1	+	332820	333782	ID168L	+	332820	333782
NC_021283.1	+	333786	335864	ID168L	+	333786	335864
NC_021283.1	+	335934	336887	ID168L	+	335934	336887
NC_021283.1	-	336884	339499	ID168L	+	336884	339499
NC_021283.1	+	339589	340026	ID168L	+	339589	340026
NC_021283.1	+	340299	340652	ID168L	+	340299	340652
NC_021283.1	-	340783	343815	ID168L	+	340783	343815
NC_021283.1	-	343863	346964	ID168L	+	343863	346964
NC_021283.1	+	347470	348150	ID168L	+	347470	348150
NC_021283.1	+	348161	350317	ID168L	+	348161	350317
NC_021283.1	+	350376	350573	ID168L	+	350376	350573
NC_021283.1	+	350691	350765	ID168L	+	350691	350765
NC_021283.1	+	350769	350844	ID168L	+	350769	350844
NC_021283.1	+	350852	350927	ID168L	+	350852	350927
NC_021283.1	+	350932	351008	ID168L	+	350932	351008
NC_021283.1	+	351044	351127	ID168L	+	351044	351127
NC_021283.1	+	351207	352049	ID168L	+	351207	352049
NC_021283.1	+	352063	352872	ID168L	+	352063	352872
NC_021283.1	+	352874	353719	ID168L	+	352874	353719
NC_021283.1	-	353706	354521	ID168L	+	353706	354521
NC_021283.1	+	355067	356671	ID168L	+	355067	356671
NC_021283.1	-	356683	357270	ID168L	+	356683	357270
NC_021283.1	-	357252	357899	ID168L	+	357252	357899
NC_021283.1	-	357930	359840	ID168L	+	357930	359840
NC_021283.1	-	359845	360210	ID168L	+	359845	360210
NC_021283.1	-	360270	360953	ID168L	+	360270	360953
NC_021283.1	-	360975	361241	ID168L	+	360975	361241
NC_021283.1	-	361549	362001	ID168L	+	361549	362001
NC_021283.1	-	362161	364479	ID168L	+	362161	364479
NC_021283.1	-	364466	366262	ID168L	+	364466	366262
NC_021283.1	-	366356	367027	ID168L	+	366356	367027
NC_021283.1	-	367699	368916	ID168L	+	367699	368916
NC_021283.1	+	369039	370187	ID168L	+	369039	370187
NC_021283.1	+	370201	370407	ID168L	+	370201	370407
NC_021283.1	+	370388	372058	ID168L	+	370388	372058
NC_021283.1	+	372260	373918	ID168L	+	372260	373918
NC_021283.1	-	374184	374393	ID168L	+	374184	374393
NC_021283.1	-	374531	374884	ID168L	+	374531	374884
NC_021283.1	-	374874	376202	ID168L	+	374874	376202
NC_021283.1	-	376225	377220	ID168L	+	376225	377220
NC_021283.1	-	377872	380283	ID168L	+	377872	380283
NC_021283.1	-	380288	381625	ID168L	+	380288	381625
NC_021283.1	-	381625	381993	ID168L	+	381625	381993
NC_021283.1	-	382143	384095	ID168L	+	382143	384095
NC_021283.1	-	384185	386503	ID168L	+	384185	386503
NC_021283.1	-	386506	387384	ID168L	+	386506	387384
NC_021283.1	+	387739	388071	ID168L	+	387739	388071
NC_021283.1	+	388052	388915	ID168L	+	388052	388915
NC_021283.1	+	388918	389949	ID168L	+	388918	389949
NC_021283.1	+	389952	391124	ID168L	+	389952	391124
NC_021283.1	-	391434	397361	ID168L	+	391434	397361
NC_021283.1	+	397501	397650	ID168L	+	397501	397650
NC_021283.1	+	397964	398758	ID168L	+	397964	398758
NC_021283.1	+	398724	401006	ID168L	+	398724	401006
NC_021283.1	+	401083	403047	ID168L	+	401083	403047
NC_021283.1	+	403415	403609	ID168L	+	403415	403609
NC_021283.1	-	403973	404707	ID168L	+	403973	404707
NC_021283.1	-	404700	406133	ID168L	+	404700	406133
NC_021283.1	+	406463	406711	ID168L	+	406463	406711
NC_021283.1	-	406955	407416	ID168L	+	406955	407416
NC_021283.1	-	407646	407801	ID168L	+	407646	407801
NC_021283.1	-	407815	408879	ID168L	+	407815	408879
NC_021283.1	+	408999	409130	ID168L	+	408999	409130
NC_021283.1	-	409634	410386	ID168L	+	409634	410386
NC_021283.1	+	410547	411251	ID168L	+	410547	411251
NC_021283.1	+	411393	412511	ID168L	+	411393	412511
NC_021283.1	+	413251	413976	ID168L	+	413251	413976
NC_021283.1	+	413994	414554	ID168L	+	413994	414554
NC_021283.1	+	414572	414835	ID168L	+	414572	414835
NC_021283.1	+	414845	415948	ID168L	+	414845	415948
NC_021283.1	-	416355	416822	ID168L	+	416355	416822
NC_021283.1	-	416842	418500	ID168L	+	416842	418500
NC_021283.1	-	418927	420399	ID168L	+	418927	420399
NC_021283.1	-	420389	421036	ID168L	+	420389	421036
NC_021283.1	+	421572	421808	ID168L	+	421572	421808
NC_021283.1	-	421940	422290	ID168L	+	421940	422290
NC_021283.1	-	422272	422610	ID168L	+	422272	422610
NC_021283.1	-	422709	424130	ID168L	+	422709	424130
NC_021283.1	-	424299	425186	ID168L	+	424299	425186
NC_021283.1	-	425287	426222	ID168L	+	425287	426222
NC_021283.1	-	426224	427069	ID168L	+	426224	427069
NC_021283.1	-	427324	427551	ID168L	+	427324	427551
NC_021283.1	-	427755	428387	ID168L	+	427755	428387
NC_021283.1	+	428799	429863	ID168L	+	428799	429863
NC_021283.1	+	429933	430580	ID168L	+	429933	430580
NC_021283.1	-	431143	431589	ID168L	+	431143	431589
NC_021283.1	+	432085	432882	ID168L	+	432085	432882
NC_021283.1	-	433496	434968	ID168L	+	433496	434968
NC_021283.1	-	434970	436412	ID168L	+	434970	436412
NC_021283.1	-	436399	436794	ID168L	+	436399	436794
NC_021283.1	+	436886	437050	ID168L	+	436886	437050
NC_021283.1	-	437051	437242	ID168L	+	437051	437242
NC_021283.1	-	437331	439718	ID168L	+	437331	439718
NC_021283.1	-	439705	441594	ID168L	+	439705	441594
NC_021283.1	-	441597	442265	ID168L	+	441597	442265
NC_021283.1	+	443631	443723	ID168L	+	443631	443723
NC_021283.1	-	443865	444878	ID168L	+	443865	444878
NC_021283.1	-	445260	445412	ID168L	+	445260	445412
NC_021283.1	-	445461	445595	ID168L	+	445461	445595
NC_021283.1	+	445868	446779	ID168L	+	445868	446779
NC_021283.1	-	447639	447761	ID168L	+	447639	447761
NC_021283.1	-	448344	448469	ID168L	+	448344	448469
NC_021283.1	-	448785	448861	ID168L	+	448785	448861
NC_021283.1	-	448871	448945	ID168L	+	448871	448945
NC_021283.1	-	449013	449849	ID168L	+	449013	449849
NC_021283.1	-	450868	451659	ID168L	+	450868	451659
NC_021283.1	-	451858	452829	ID168L	+	451858	452829
NC_021283.1	-	452850	454190	ID168L	+	452850	454190
NC_021283.1	+	454350	456455	ID168L	+	454350	456455
NC_021283.1	+	456471	458069	ID168L	+	456471	458069
NC_021283.1	+	458101	458433	ID168L	+	458101	458433
NC_021283.1	-	458488	460134	ID168L	+	458488	460134
NC_021283.1	-	460248	461078	ID168L	+	460248	461078
NC_021283.1	-	461269	461808	ID168L	+	461269	461808
NC_021283.1	+	461922	463478	ID168L	+	461922	463478
NC_021283.1	-	463858	464604	ID168L	+	463858	464604
NC_021283.1	-	464618	466150	ID168L	+	464618	466150
NC_021283.1	+	466742	467755	ID168L	+	466742	467755
NC_021283.1	+	467739	468509	ID168L	+	467739	468509
NC_021283.1	+	468502	470208	ID168L	+	468502	470208
NC_021283.1	+	470317	470793	ID168L	+	470317	470793
NC_021283.1	+	470730	472097	ID168L	+	470730	472097
NC_021283.1	+	472016	472945	ID168L	+	472016	472945
NC_021283.1	+	473254	475467	ID168L	+	473254	475467
NC_021283.1	+	475488	477599	ID168L	+	475488	477599
NC_021283.1	+	477626	478558	ID168L	+	477626	478558
NC_021283.1	+	478573	480750	ID168L	+	478573	480750
NC_021283.1	+	480750	481760	ID168L	+	480750	481760
NC_021283.1	+	481723	482688	ID168L	+	481723	482688
NC_021283.1	+	482692	482859	ID168L	+	482692	482859
NC_021283.1	-	483081	484739	ID168L	+	483081	484739
NC_021283.1	-	485191	486864	ID168L	+	485191	486864
NC_021283.1	+	487053	487580	ID168L	+	487053	487580
NC_021283.1	+	487645	488328	ID168L	+	487645	488328
NC_021283.1	+	488643	488975	ID168L	+	488643	488975
NC_021283.1	+	488926	489405	ID168L	+	488926	489405
NC_021283.1	-	489402	490943	ID168L	+	489402	490943
NC_021283.1	-	490936	491706	ID168L	+	490936	491706
NC_021283.1	-	491696	492709	ID168L	+	491696	492709
NC_021283.1	-	492937	493920	ID168L	+	492937	493920
NC_021283.1	-	493951	494841	ID168L	+	493951	494841
NC_021283.1	-	494843	495283	ID168L	+	494843	495283
NC_021283.1	+	496061	497440	ID168L	+	496061	497440
NC_021283.1	-	497553	497864	ID168L	+	497553	497864
NC_021283.1	-	497836	498042	ID168L	+	497836	498042
NC_021283.1	-	498298	498471	ID168L	+	498298	498471
NC_021283.1	-	498599	500068	ID168L	+	498599	500068
NC_021283.1	-	500002	500370	ID168L	+	500002	500370
NC_021283.1	+	500621	500704	ID168L	+	500621	500704
NC_021283.1	+	500709	500783	ID168L	+	500709	500783
NC_021283.1	+	500827	502266	ID168L	+	500827	502266
NC_021283.1	+	502333	502665	ID168L	+	502333	502665
NC_021283.1	+	502944	504602	ID168L	+	502944	504602
NC_021283.1	-	504699	506999	ID168L	+	504699	506999
NC_021283.1	-	507109	507675	ID168L	+	507109	507675
NC_021283.1	-	507685	508524	ID168L	+	507685	508524
NC_021283.1	-	508508	509488	ID168L	+	508508	509488
NC_021283.1	-	509433	510593	ID168L	+	509433	510593
NC_021283.1	+	510737	512551	ID168L	+	510737	512551
NC_021283.1	+	512737	513789	ID168L	+	512737	513789
NC_021283.1	+	513853	515622	ID168L	+	513853	515622
NC_021283.1	+	516045	516335	ID168L	+	516045	516335
NC_021283.1	+	516361	516840	ID168L	+	516361	516840
NC_021283.1	+	517007	519952	ID168L	+	517007	519952
NC_021283.1	+	519965	522829	ID168L	+	519965	522829
NC_021283.1	+	523088	524746	ID168L	+	523088	524746
NC_021283.1	+	525043	526392	ID168L	+	525043	526392
NC_021283.1	+	526406	527047	ID168L	+	526406	527047
NC_021283.1	+	527049	529310	ID168L	+	527049	529310
NC_021283.1	+	529312	530736	ID168L	+	529312	530736
NC_021283.1	+	530840	531505	ID168L	+	530840	531505
NC_021283.1	+	531483	532439	ID168L	+	531483	532439
NC_021283.1	-	532455	534347	ID168L	+	532455	534347
NC_021283.1	-	534374	535522	ID168L	+	534374	535522
NC_021283.1	-	535645	536493	ID168L	+	535645	536493
NC_021283.1	-	536620	537912	ID168L	+	536620	537912
NC_021283.1	-	537912	538289	ID168L	+	537912	538289
NC_021283.1	-	538526	538912	ID168L	+	538526	538912
NC_021283.1	+	539225	539782	ID168L	+	539225	539782
NC_021283.1	+	539821	541668	ID168L	+	539821	541668
NC_021283.1	-	541841	543088	ID168L	+	541841	543088
